Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META,BRK-B,JNJ
2013-01-03,-0.01270250139235296,0.004536686328927786,0.004496376262117963,0.000580717364233152,-0.001412755029687851,-0.008248118446605446,-0.013486617094471853,0.0007862440996344588,-0.016826093223810124
2013-01-04,-0.02824980094701468,0.0025887749767319335,0.002453681564338339,0.01956751672581447,0.011385853892642128,0.03502905318198435,-0.01889294031360622,0.032460153340058584,-0.0106985373585603
2013-01-07,-0.005899886486984585,0.03529487210450677,-0.004271245528832068,-0.004372960570944162,-0.0020989001467213164,0.022689266108921746,-0.0018718881203034776,-0.029322962941812802,-0.001745686628212395
2013-01-08,0.00268704883679316,-0.007778072965171301,0.0038449328678620276,-0.00197525163818435,0.00014019769597428677,-0.012312186452958507,-0.005259039319525538,-0.02217017766555429,-0.019406734307794604
2013-01-09,-0.01575165626479791,-0.00011263714685449955,-0.005236990229827043,0.006551460665759734,0.0044706739713600285,0.051310651977357846,0.005633946308569282,-0.022673283304410097,-0.0011880556661982844
2013-01-10,0.012319794353151892,-0.003799204515806842,0.014151449893587298,0.004541785844320856,0.006393015395561363,0.022944875598331027,-0.00902970287830085,0.0016366267961342995,-0.0032755697146007456
2013-01-11,-0.0061502628265270864,0.009751060757261953,-0.002750764906029879,-0.0020114097289010147,0.0022136444043105996,0.013329215887025736,0.013886941683953324,-0.0016366267961342995,-0.018663830517649194
2013-01-14,-0.03630391017401413,0.01771922289985639,0.01022408084695936,-0.022881858662098686,0.002898290951301341,-0.02457425348196951,0.0022335031973899078,-0.000819107153419818,0.010578793221507343
2013-01-15,-0.032058027039304715,-0.0030479498174758035,0.0,0.0023203187641915868,-0.0026218248359053398,-0.02784790186697572,0.011830061296048466,-0.018197719177642124,0.019059651381807985
2013-01-16,0.04067073698395607,-0.010983261640441722,-0.003466591339765124,-0.013527029972339122,0.002897566935794238,-0.008340240987092962,-0.006267416609143428,0.009140093347490774,0.0058822594582038645
2013-01-17,-0.006761143328412711,0.005747061170978451,0.0028372243050247548,-0.005425906025145366,0.004399218820311024,0.009668248021935444,0.007736534754918534,0.01314773426973792,0.008177754463011944
2013-01-18,-0.005344848924811352,0.006044970741043265,-0.001470118764337336,-0.009619660599254232,0.0045167388451146095,-0.016053681019454924,0.0,-0.006552206346160938,0.004063675814546475
2013-01-22,0.009494272102732015,-0.007117759652806477,0.007850566004167447,-0.002330797573752541,-0.00740141662670224,0.0354400311228682,-0.003676500398161142,-0.004942669929437038,0.01922323273162818
2013-01-23,0.018139846756783484,-0.0077280071047738375,0.005925477850333927,0.05350339368522272,0.0021985861039555132,0.002924421599288962,0.016800614623433408,0.0016505566006581596,0.022757045558541855
2013-01-24,-0.1318845574681533,0.019758008638369517,0.008565965971979672,0.01699565091212385,0.003425609931044349,0.008400665625390769,0.0007241870530774186,0.004934114639203457,0.027128660137079597
2013-01-25,-0.023856008498161607,0.0377836487514851,0.0008217959610794523,-0.0007162480407947314,0.011155347690422701,0.014692079214711384,0.009007938013252836,0.017886692617526734,-0.0002705536939395792
2013-01-28,0.02236810878607054,-0.028393246114923,-0.002776174114540453,-0.003908689148208744,-0.004066686733743552,0.029060045575111992,0.001075060701754449,0.015987415529149063,0.02799807355235151
2013-01-29,0.018588173977716504,-0.058518912321015915,0.0012347718878027436,0.003921944446581005,0.010673607548072006,-0.053126647674896166,0.003576482662952518,-0.021643979311039674,-0.0021056656547828734
2013-01-30,-0.0031471032302627933,0.04656537977968922,-0.003709056584798809,0.00019911422274043744,-0.004310199249808466,0.014509389355322089,-0.00572844296090258,-0.0016224449977311206,-0.011395502346822517
2013-01-31,-0.002937384318836056,-0.02697744158167792,0.0005160007584459336,0.00246448752162598,-0.002296721564519988,-0.008357583693722859,-0.014466987988364544,-0.0048816083001463895,-0.0002662547312765051
2013-02-01,-0.004113965576550527,-0.0018849859598217833,0.010978407017641523,0.026005357309684562,0.003510846345168961,-0.04118519142514199,0.017335098863619613,0.008931751399961163,0.02084204743593243
2013-02-04,-0.025226255311398216,-0.019125152113196986,-0.015320826616718186,-0.021608725349729685,-0.00094370395976906,-0.05603110103620734,-0.017699155171036374,-0.017121628580782478,-0.014729230063186272
2013-02-05,0.034486226844496315,0.0262318837461617,0.014402074714937818,0.00881467861821461,0.007394060154995774,0.018678886400744776,0.0021842515190391154,0.022765138347506264,0.010280842801258738
2013-02-06,-0.0010709692881114563,-0.017652706892667958,-0.0008174295827556577,0.0057685258920239235,0.009729883980927223,0.014214118192908742,-0.005835509002190431,-0.00807120786880744,0.02690958356692119
2013-02-07,0.02930048984231215,-0.007617967809151693,-0.00738693429461712,0.004895975485468718,-0.00438682607729346,-0.013865155159852982,-0.0021968750186802666,-0.004060428072884648,0.007883223774381443
2013-02-08,0.014334233997648216,0.006587751286707633,0.0014406196071368171,0.014647786941055951,0.0055798808814691014,-0.0034964689864218634,0.009848841315309276,0.006488126174968301,-0.006097592333884738
2013-02-11,0.010367820680668327,-0.018260736244926967,-0.0012347233616987197,-0.0037633937292524955,-0.0009276621960259135,-0.010209446912254005,0.011189459288853065,0.011254109688577651,-0.021118606450012622
2013-02-12,-0.02538570656652439,0.005776223673244818,0.005851268675873378,-0.0022005343846127623,0.005158362560363283,-0.031999917280577606,0.0007177757896461578,-0.006414868270402163,-0.01389077009501083
2013-02-13,-0.0019038471314982708,0.040787963952571005,0.0027597940037891178,0.002762673418407857,-0.0018486337236134354,0.01953751913558044,0.005365476886878273,-0.004839241418175488,0.01467134528612446
2013-02-14,-0.0009001771901386846,-0.0008539183767495295,0.012577484617115609,0.006315724459938554,0.0019804755563881393,0.02091901536618046,0.00035656406576967115,0.028687647383568438,-0.0046924299562574046
2013-02-15,-0.013876419373803017,-0.015533746883196198,0.005628696845056069,0.006415080473983981,0.004606299378316248,-0.006335816877165001,-0.0010704975879409773,0.0,-0.03266790159300281
2013-02-19,-0.00036923360109808456,0.01742619795482847,0.012450980530828382,0.017453061659184144,0.010449550629018756,0.02131088552123961,0.009672625212858499,-0.013444167412527408,0.058717319905554954
2013-02-20,-0.024516260291144842,-0.012459114715553277,-0.00795070209770632,-0.017995480970162347,-0.004036401337177864,-0.01637954789948637,-0.00643761592060077,-0.014434998640932895,-0.0190190047177633
2013-02-21,-0.006235394161256291,-0.0017657892996463254,-0.0004990573676124654,0.0038662179305135602,0.0028661601769304212,-0.04234563871048547,-0.0137287057187363,-0.007296607505076436,-0.09178744707231845
2013-02-22,0.01059259015353975,-0.0019572441542501373,0.010328832810789557,0.005240663432922954,-0.00013145889614252226,-0.005513786848287072,0.009773824946407661,0.0185413635036058,0.02666053817111358
2013-02-25,-0.017927643740021537,-0.021131982925994386,-0.026329137303457095,-0.011241798768225841,-0.00895754567943019,0.005146943311467478,-0.014148485539872802,-0.01772846203228151,-0.04909463002717651
2013-02-26,0.013838050564712212,-0.0019643974275038723,0.0014191526708513535,-0.0008096485500299622,0.0023787943665438682,0.0043908792229374605,0.0,0.011791476558185243,0.001453068233709942
2013-02-27,-0.00984876813100577,0.014887090238741685,0.02490998463260574,0.01213917759527483,0.007496736790292058,-0.0191675633901367,0.015947828458254154,0.018422840356053793,0.01927300147050559
2013-02-28,-0.007155695741630108,0.003867129526355484,0.009342690416095145,0.0017739010101895936,-0.002755841354632693,0.014043016386490859,-0.0003596096660882786,0.004750815758359783,-0.007721997914179601
2013-03-01,-0.02507422573158724,0.0055470552473684265,-0.001077328410697298,0.006208773692108593,0.007722124624020221,0.019262954942782518,0.005381034675594254,0.0039416423900511255,-0.005181395012707979
2013-03-04,-0.024503368292193795,0.02735630983393378,-0.0009804520737928257,0.018812536782323974,0.006498029307479225,-0.002162139189649359,0.0071303274933334215,-0.0039416423900511255,0.02648597252732987
2013-03-05,0.02605866223563602,0.009039579961338973,0.006940125717774137,0.02060177114141659,0.005940803805083661,-0.007241360530226171,0.007079430432593181,0.010997741847949216,0.029629581899668467
2013-03-06,-0.012792056323742251,-0.006552875975793349,0.005633761354155276,-0.008646846319396495,-0.003482637006953393,-0.0025466774402680414,-0.009213337881845085,-0.0007818915096653445,0.027981661043304906
