Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META,BRK-B,JNJ
2024-02-21,180.67572021484375,168.58999633789062,409.25,141.38150024414062,149.58004760742188,464.8785095214844,396.1003723144531,67.43077850341797,194.77000427246094
2024-02-22,182.70721435546875,174.5800018310547,415.1600036621094,142.9088592529297,151.24855041503906,482.85662841796875,405.4272155761719,78.49002838134766,197.41000366210938
2024-02-23,180.87388610839844,174.99000549316406,417.2200012207031,142.77992248535156,152.558837890625,480.7707214355469,404.136962890625,78.76885986328125,191.97000122070312
2024-02-26,179.52615356445312,174.72999572753906,409.1400146484375,136.4423065185547,151.5690460205078,478.4960632324219,401.37933349609375,79.04369354248047,199.39999389648438
2024-02-27,180.98289489746094,173.5399932861328,408.9100036621094,137.74156188964844,151.74815368652344,483.7704162597656,401.3203125,78.65291595458984,199.72999572753906
2024-02-28,179.78382873535156,173.16000366210938,412.1400146484375,135.26205444335938,152.2854766845703,480.7607421875,401.556640625,77.61555480957031,202.0399932861328
2024-02-29,179.11985778808594,176.75999450683594,409.3999938964844,137.32501220703125,152.125244140625,486.82965087890625,407.38714599609375,79.06367492675781,201.8800048828125
2024-03-01,178.0396728515625,178.22000122070312,407.1099853515625,136.0158233642578,152.82278442382812,498.9176940917969,409.2190856933594,82.22872924804688,202.63999938964844
2024-03-04,173.52084350585938,177.5800018310547,403.3900146484375,132.2568817138672,150.6735382080078,494.83538818359375,408.6477966308594,85.1849136352539,188.13999938964844
2024-03-05,168.58570861816406,174.1199951171875,400.739990234375,131.5824737548828,150.79608154296875,486.9190368652344,396.563232421875,85.91551971435547,180.74000549316406
2024-03-06,167.59475708007812,173.50999450683594,403.9599914550781,130.32289123535156,150.20220947265625,492.7494812011719,396.01171875,88.64997100830078,176.5399932861328
2024-03-07,167.47581481933594,176.82000732421875,402.3900146484375,133.2784423828125,149.7591552734375,508.7410888671875,402.9552001953125,92.61672973632812,178.64999389648438
2024-03-08,169.19021606445312,175.35000610351562,403.1499938964844,134.3000030517578,150.37188720703125,502.54315185546875,400.07928466796875,87.47863006591797,175.33999633789062
2024-03-11,171.19200134277344,171.9600067138672,404.760009765625,136.54148864746094,151.9838104248047,480.3337097167969,398.4049987792969,85.72563171386719,177.77000427246094
2024-03-12,171.6676788330078,175.38999938964844,404.9800109863281,137.3646697998047,153.4072265625,496.3848571777344,409.0023193359375,91.86116027832031,177.5399932861328
2024-03-13,169.58663940429688,176.55999755859375,408.1300048828125,138.64410400390625,151.86129760742188,492.2330322265625,408.8250732421875,90.83673858642578,169.47999572753906
2024-03-14,171.43975830078125,178.75,406.7300109863281,141.92697143554688,150.07969665527344,488.5181884765625,418.79205322265625,87.89439392089844,162.5
2024-03-15,171.0631866455078,174.4199981689453,408.1300048828125,140.022705078125,149.10873413085938,480.8403015136719,410.1251220703125,87.78746032714844,163.57000732421875
2024-03-18,172.1532440185547,174.47999572753906,408.4100036621094,146.46942138671875,147.77015686035156,493.633544921875,411.01153564453125,88.40511322021484,173.8000030517578
2024-03-19,174.49200439453125,175.89999389648438,411.760009765625,145.82476806640625,147.251708984375,492.89849853515625,415.0396423339844,89.34758758544922,171.32000732421875
2024-03-20,177.0586395263672,178.14999389648438,416.1099853515625,147.52073669433594,146.8275146484375,502.1159973144531,418.8019714355469,90.32102966308594,175.66000366210938
2024-03-21,169.82443237304688,178.14999389648438,413.7799987792969,146.39007568359375,146.818115234375,504.3409423828125,422.87933349609375,91.3834228515625,172.82000732421875
2024-03-22,170.72625732421875,178.8699951171875,411.6000061035156,149.53411865234375,146.3279266357422,506.1486511230469,422.25885009765625,94.2358169555664,170.8300018310547
2024-03-25,169.3091278076172,179.7100067138672,409.9200134277344,148.83984375,146.3184814453125,499.6328430175781,416.4677429199219,94.94841003417969,172.6300048828125
2024-03-26,168.179443359375,178.3000030517578,411.57000732421875,149.43492126464844,146.83692932128906,492.5508728027344,415.2760314941406,92.50880432128906,177.6699981689453
2024-03-27,171.74697875976562,179.8300018310547,416.92999267578125,149.63327026367188,148.9013671875,490.53448486328125,415.059326171875,90.19908905029297,179.8300018310547
2024-03-28,169.93345642089844,180.3800048828125,420.5199890136719,149.6927947998047,149.1181640625,482.310302734375,414.3600769042969,90.30503845214844,175.7899932861328
2024-04-01,168.49652099609375,180.97000122070312,420.20001220703125,154.2154083251953,148.731689453125,488.0413818359375,418.1519470214844,90.31202697753906,175.22000122070312
2024-04-02,167.31727600097656,180.69000244140625,418.9200134277344,153.29302978515625,148.6845245361328,494.0209045410156,415.0692138671875,89.40155029296875,166.6300048828125
2024-04-03,168.11996459960938,182.41000366210938,420.239990234375,153.65008544921875,145.41351318359375,503.3277893066406,414.09417724609375,88.91382598876953,168.3800048828125
2024-04-04,167.29745483398438,180.0,415.32000732421875,149.29608154296875,143.75445556640625,507.4796142578125,411.5630798339844,85.85653686523438,171.11000061035156
2024-04-05,168.05059814453125,185.07000732421875,418.6199951171875,151.2499237060547,143.65077209472656,523.7891235351562,419.0875549316406,87.9583740234375,164.89999389648438
2024-04-08,166.9307861328125,185.19000244140625,415.9700012207031,153.5806884765625,142.8966522216797,515.7536010742188,418.171630859375,87.08385467529297,172.97999572753906
2024-04-09,168.13978576660156,185.6699981689453,414.69000244140625,155.3163299560547,143.55650329589844,513.41943359375,419.8360900878906,85.30584716796875,176.8800048828125
2024-04-10,166.266845703125,185.9499969482422,409.1099853515625,154.86009216308594,141.58636474609375,516.3296508789062,416.8617248535156,86.98991394042969,171.75999450683594
2024-04-11,173.4613494873047,189.0500030517578,407.6099853515625,158.1033172607422,140.25721740722656,519.6372680664062,421.46112060546875,90.56489562988281,174.60000610351562
2024-04-12,174.95773315429688,186.1300048828125,403.260009765625,156.4370574951172,139.06005859375,508.45306396484375,415.5222473144531,88.13626861572266,171.0500030517578
2024-04-15,171.13255310058594,183.6199951171875,400.260009765625,153.590576171875,139.12606811523438,496.8616027832031,407.38714599609375,85.95248413085938,161.47999572753906
2024-04-16,167.85240173339844,183.32000732421875,396.9200134277344,153.1343231201172,136.16612243652344,496.3948059082031,408.3128967285156,87.3656997680664,157.11000061035156
2024-04-17,166.48483276367188,181.27999877929688,397.739990234375,154.19557189941406,136.4677734375,490.8424377441406,405.6143493652344,83.98759460449219,155.4499969482422
2024-04-18,165.5334930419922,179.22000122070312,399.8900146484375,154.7311553955078,137.38214111328125,498.42108154296875,398.15875244140625,84.62324523925781,149.92999267578125
2024-04-19,163.5118865966797,174.6300048828125,405.0799865722656,152.82687377929688,139.42771911621094,477.8306579589844,393.0866394042969,76.15702819824219,147.0500030517578
2024-04-22,164.34432983398438,177.22999572753906,408.7799987792969,154.99893188476562,140.56829833984375,478.4862365722656,394.8988037109375,79.47314453125,142.0500030517578
2024-04-23,165.39474487304688,179.5399932861328,408.739990234375,156.96270751953125,140.98306274414062,492.7594299316406,401.408935546875,82.37651062011719,144.67999267578125
2024-04-24,167.49563598632812,176.58999633789062,405.95001220703125,157.82559204101562,140.01214599609375,490.177001953125,402.8763427734375,79.63206481933594,162.1300048828125
2024-04-25,168.35780334472656,173.6699981689453,404.9100036621094,154.72122192382812,138.4001922607422,438.4079284667969,393.00787353515625,82.58538818359375,170.17999267578125
2024-04-26,167.77313232421875,179.6199951171875,402.1000061035156,170.5404815673828,137.7592315673828,440.3050537109375,400.1778259277344,87.68553161621094,168.2899932861328
2024-04-29,171.93524169921875,180.9600067138672,400.9599914550781,164.78802490234375,138.4001922607422,429.7068786621094,396.1694030761719,87.70752716064453,194.0500030517578
2024-04-30,168.7938232421875,175.0,396.7300109863281,161.44564819335938,136.29811096191406,427.2734069824219,383.4446105957031,86.35327911376953,183.27999877929688
2024-05-01,167.77313232421875,179.0,398.5799865722656,162.5167999267578,142.51016235351562,436.2326354980469,388.9698486328125,82.99414825439453,179.99000549316406
2024-05-02,171.46949768066406,184.72000122070312,400.6000061035156,165.25418090820312,141.32241821289062,438.70587158203125,391.82598876953125,85.76859283447266,180.00999450683594
2024-05-03,181.72613525390625,186.2100067138672,400.8699951171875,165.86911010742188,140.70970153808594,448.9166564941406,400.51263427734375,88.7389144897461,181.19000244140625
2024-05-06,180.07122802734375,188.6999969482422,404.9200134277344,166.7220458984375,140.0592803955078,462.54425048828125,407.2886657714844,92.08804321289062,184.75999450683594
2024-05-07,180.75498962402344,188.75999450683594,406.1400146484375,169.84622192382812,140.1912384033203,465.0870666503906,403.15216064453125,90.50292205810547,177.80999755859375
2024-05-08,181.09190368652344,188.0,406.3699951171875,167.99156188964844,140.40806579589844,469.4176940917969,404.333984375,90.36101531982422,174.72000122070312
2024-05-09,182.90541076660156,189.5,408.82000732421875,168.56678771972656,141.25643920898438,472.2187194824219,406.08709716796875,88.69696044921875,171.97000122070312
2024-05-10,181.64515686035156,187.47999572753906,412.04998779296875,167.26751708984375,141.31298828125,472.9934387207031,408.47052001953125,89.82730102539062,168.47000122070312
2024-05-13,184.850341796875,186.57000732421875,411.2200012207031,167.75352478027344,142.5478515625,464.8586120605469,407.4659118652344,90.34801483154297,171.88999938964844
2024-05-14,185.9915313720703,187.07000732421875,410.239990234375,168.94369506835938,142.69871520996094,468.6727600097656,410.26300048828125,91.30447387695312,177.5500030517578
2024-05-15,188.26397705078125,185.99000549316406,412.760009765625,171.0959014892578,143.9147186279297,478.2975158691406,417.4360046386719,94.57662963867188,173.99000549316406
